epoch,training_acc,training_loss,L2
0,3.62,1794.46,862.0
1,4.8,1789.34,876.0
2,5.37,1785.74,890.0
3,7.1,1782.23,902.0
4,8.18,1778.11,913.0
5,8.41,1775.2,922.0
6,8.48,1773.52,930.0
7,7.86,1771.48,939.0
8,8.89,1770.49,946.0
9,9.56,1768.57,954.0
10,10.27,1767.02,962.0
11,10.66,1765.68,970.0
12,10.24,1764.7,978.0
13,10.19,1763.57,986.0
14,10.7,1762.41,993.0
15,11.37,1761.44,1001.0
16,11.39,1760.36,1009.0
17,11.54,1759.41,1016.0
18,12.29,1758.99,1024.0
19,12.46,1757.16,1032.0
20,12.48,1755.64,1041.0
21,12.89,1754.31,1048.0
22,12.39,1753.52,1056.0
23,13.18,1751.97,1064.0
24,13.16,1750.59,1072.0
25,13.28,1749.38,1081.0
26,14.05,1748.48,1089.0
27,13.98,1747.46,1097.0
28,14.34,1746.01,1105.0
29,13.09,1745.07,1113.0
30,14.48,1744.19,1121.0
31,13.54,1743.26,1130.0
32,14.77,1742.52,1137.0
33,14.04,1740.94,1146.0
34,15.05,1739.48,1154.0
35,14.75,1738.17,1162.0
36,15.35,1737.63,1170.0
37,15.22,1736.48,1178.0
38,15.31,1735.5,1186.0
39,15.09,1734.48,1194.0
40,15.49,1733.55,1202.0
41,15.44,1732.4,1210.0
42,15.53,1731.17,1219.0
43,16.24,1730.17,1226.0
44,16.05,1729.09,1235.0
45,15.91,1728.23,1242.0
46,16.28,1726.88,1250.0
47,16.28,1725.81,1257.0
48,16.5,1724.79,1265.0
49,16.86,1723.77,1273.0
50,16.17,1722.67,1280.0
51,16.82,1721.71,1288.0
52,16.84,1720.74,1295.0
53,16.48,1719.69,1304.0
54,16.93,1718.72,1311.0
55,16.22,1717.87,1318.0
56,17.36,1717.02,1326.0
57,17.18,1716.02,1334.0
58,17.13,1715.51,1341.0
59,17.17,1714.7,1349.0
60,17.56,1713.45,1356.0
61,17.48,1712.55,1363.0
62,17.54,1711.82,1371.0
63,17.43,1710.74,1378.0
64,17.65,1710.09,1385.0
65,17.06,1708.93,1392.0
66,17.75,1709.14,1399.0
67,17.77,1707.89,1406.0
68,17.42,1707.42,1412.0
69,17.83,1706.58,1419.0
70,17.99,1706.36,1425.0
71,17.8,1705.74,1433.0
72,18.13,1704.69,1439.0
73,17.73,1704.21,1446.0
74,18.3,1703.25,1453.0
75,18.01,1703.26,1460.0
76,18.08,1702.46,1466.0
77,18.08,1701.88,1473.0
78,18.48,1701.56,1479.0
79,18.34,1700.53,1485.0
80,18.27,1699.69,1491.0
81,18.23,1700.25,1498.0
82,18.1,1698.63,1503.0
83,18.46,1698.78,1510.0
84,18.41,1697.99,1516.0
85,18.61,1697.63,1523.0
86,18.16,1696.93,1528.0
87,18.31,1696.37,1535.0
88,18.38,1695.9,1540.0
89,18.42,1695.87,1546.0
90,18.65,1695.25,1552.0
91,18.66,1694.79,1558.0
92,18.29,1694.88,1564.0
93,18.43,1694.23,1570.0
94,18.82,1693.96,1576.0
95,18.58,1693.13,1582.0
96,18.68,1693.06,1588.0
97,18.75,1692.69,1593.0
98,18.7,1692.28,1598.0
99,18.51,1691.66,1604.0
