epoch,training_acc,training_loss,L2
0,4.65,1793.07,862.0
1,5.59,1785.04,875.0
2,5.8,1780.26,887.0
3,7.31,1777.2,895.0
4,7.7,1774.93,905.0
5,8.52,1772.83,913.0
6,9.12,1770.74,922.0
7,9.25,1768.84,931.0
8,9.89,1767.12,940.0
9,10.34,1765.07,948.0
10,10.58,1763.16,956.0
11,11.24,1761.12,964.0
12,11.38,1760.22,972.0
13,11.66,1758.29,981.0
14,11.23,1757.06,989.0
15,11.9,1755.06,997.0
16,12.09,1754.04,1005.0
17,12.77,1752.49,1012.0
18,12.83,1750.83,1020.0
19,12.68,1749.84,1028.0
20,13.0,1748.39,1036.0
21,13.37,1747.51,1044.0
22,13.28,1745.99,1052.0
23,13.6,1744.18,1060.0
24,13.91,1743.38,1068.0
25,13.91,1742.06,1076.0
26,13.86,1740.8,1084.0
27,13.83,1739.14,1092.0
28,14.18,1737.83,1099.0
29,14.09,1736.72,1107.0
30,13.88,1735.74,1115.0
31,14.65,1733.73,1123.0
32,14.7,1733.4,1130.0
33,14.41,1731.83,1138.0
34,14.66,1730.77,1145.0
35,14.2,1730.11,1153.0
36,14.75,1728.27,1161.0
37,14.71,1727.17,1168.0
38,14.66,1726.16,1175.0
39,15.01,1725.13,1183.0
40,15.57,1724.39,1190.0
41,15.22,1722.7,1198.0
42,14.52,1721.61,1205.0
43,15.11,1720.91,1212.0
44,15.19,1720.34,1219.0
45,15.59,1719.05,1226.0
46,15.72,1718.1,1233.0
47,15.69,1717.33,1240.0
48,15.54,1716.43,1247.0
49,15.53,1715.7,1253.0
50,15.84,1715.13,1260.0
51,15.92,1714.22,1267.0
52,15.76,1713.38,1273.0
53,15.93,1712.57,1280.0
54,15.67,1712.18,1286.0
55,15.94,1711.02,1293.0
56,15.85,1710.51,1299.0
57,15.57,1709.94,1305.0
58,15.89,1709.75,1312.0
59,16.06,1708.78,1318.0
60,16.44,1708.01,1324.0
61,16.22,1707.55,1330.0
62,16.13,1706.92,1337.0
63,15.87,1706.83,1343.0
64,16.35,1705.66,1349.0
65,16.19,1705.68,1355.0
66,16.29,1704.98,1361.0
67,16.25,1704.7,1366.0
68,16.03,1704.55,1373.0
69,16.03,1703.49,1378.0
70,15.95,1703.16,1384.0
71,16.12,1702.89,1390.0
72,16.5,1702.15,1396.0
73,16.4,1701.86,1401.0
74,16.26,1701.41,1407.0
75,16.66,1701.25,1413.0
76,16.51,1700.86,1419.0
77,16.43,1700.21,1424.0
78,16.67,1699.79,1429.0
79,16.2,1699.83,1435.0
80,15.96,1699.07,1440.0
81,16.6,1698.88,1445.0
82,16.12,1698.86,1451.0
83,15.8,1698.22,1456.0
84,16.55,1697.69,1461.0
85,16.6,1697.53,1466.0
86,16.68,1697.54,1472.0
87,16.66,1697.14,1477.0
88,16.74,1696.83,1482.0
89,16.67,1696.31,1487.0
90,16.48,1696.36,1492.0
91,16.32,1695.77,1498.0
92,16.91,1695.52,1502.0
93,16.57,1695.65,1508.0
94,16.36,1694.82,1512.0
95,16.72,1694.67,1517.0
96,16.84,1694.7,1523.0
97,16.66,1694.5,1528.0
98,16.6,1693.75,1533.0
99,16.42,1693.83,1538.0
