epoch,training_acc,training_loss,L2
0,36.8,847.76,853.0
1,42.86,805.66,897.0
2,47.71,784.91,939.0
3,51.68,768.41,973.0
4,53.78,758.44,1006.0
5,55.16,748.65,1037.0
6,55.67,738.39,1068.0
7,59.84,729.57,1099.0
8,60.23,720.34,1130.0
9,57.15,712.67,1161.0
10,62.12,706.24,1192.0
11,64.92,698.63,1222.0
12,65.03,691.63,1252.0
13,66.13,684.86,1282.0
14,66.51,678.7,1312.0
15,67.05,672.43,1341.0
16,68.14,667.92,1370.0
17,69.28,661.98,1399.0
18,69.58,656.61,1428.0
19,69.94,651.87,1456.0
20,70.53,647.65,1484.0
21,70.13,643.92,1511.0
22,70.87,638.81,1537.0
23,70.95,635.34,1562.0
24,71.46,632.16,1588.0
25,71.5,629.36,1612.0
26,71.64,625.58,1634.0
27,70.92,624.22,1658.0
28,71.39,622.1,1680.0
29,72.08,619.59,1701.0
30,72.66,618.78,1724.0
31,72.09,616.36,1744.0
32,72.07,616.14,1766.0
33,72.04,614.99,1788.0
34,72.33,613.35,1807.0
35,72.02,612.23,1828.0
36,72.68,610.61,1846.0
37,72.55,610.36,1867.0
38,72.1,609.44,1887.0
39,72.58,609.16,1908.0
40,72.64,608.19,1929.0
41,72.58,607.1,1947.0
42,72.14,607.08,1968.0
43,72.7,606.29,1987.0
44,72.81,604.74,2004.0
45,72.52,604.79,2024.0
46,72.72,604.02,2041.0
47,72.42,603.88,2061.0
48,72.92,603.89,2082.0
49,72.82,603.37,2101.0
50,73.16,602.18,2118.0
51,73.61,601.47,2135.0
52,72.66,601.04,2152.0
53,72.92,601.0,2171.0
54,72.32,601.31,2191.0
55,72.97,600.39,2210.0
56,73.23,600.03,2227.0
57,72.22,600.22,2246.0
58,73.4,599.83,2265.0
59,73.31,598.57,2280.0
60,73.53,598.65,2299.0
61,73.55,598.23,2317.0
62,73.69,598.0,2333.0
63,73.7,597.96,2353.0
64,73.34,597.71,2371.0
65,73.4,597.01,2387.0
66,73.21,596.69,2404.0
67,73.18,596.91,2422.0
68,73.16,596.14,2438.0
69,73.04,596.58,2459.0
70,72.98,596.0,2476.0
71,73.24,595.9,2494.0
72,73.76,595.69,2511.0
73,73.17,595.12,2526.0
74,73.01,594.91,2542.0
75,73.77,595.51,2561.0
76,73.81,595.06,2578.0
77,73.19,595.01,2596.0
78,74.11,594.46,2611.0
79,73.32,594.07,2624.0
80,73.4,594.19,2640.0
81,73.71,593.76,2656.0
82,72.2,594.79,2677.0
83,72.99,594.02,2695.0
84,73.53,593.38,2710.0
85,73.23,593.82,2730.0
86,74.21,593.09,2746.0
87,72.44,592.89,2760.0
88,72.73,593.12,2777.0
89,73.74,592.85,2794.0
90,73.01,593.42,2813.0
91,73.68,593.12,2830.0
92,74.09,592.65,2845.0
93,73.95,592.55,2862.0
94,73.69,592.14,2876.0
95,74.38,592.64,2894.0
96,73.94,592.65,2913.0
97,74.24,592.56,2931.0
98,73.68,592.01,2947.0
99,74.0,591.65,2960.0
