epoch,training_acc,training_loss,L2
0,38.83,842.2,851.0
1,41.69,804.77,877.0
2,44.95,792.06,902.0
3,46.8,779.69,928.0
4,48.8,769.03,954.0
5,50.26,759.36,981.0
6,53.05,751.38,1009.0
7,55.8,742.37,1037.0
8,57.56,734.21,1065.0
9,59.54,726.97,1092.0
10,59.68,720.0,1120.0
11,61.22,712.96,1149.0
12,63.42,705.81,1179.0
13,62.9,699.09,1208.0
14,65.1,693.03,1238.0
15,65.12,686.15,1266.0
16,66.88,680.53,1295.0
17,66.65,674.63,1324.0
18,68.38,669.12,1352.0
19,69.03,663.75,1380.0
20,69.42,657.76,1407.0
21,68.55,653.14,1433.0
22,68.52,649.1,1460.0
23,70.06,645.58,1487.0
24,70.07,641.0,1513.0
25,69.95,637.94,1537.0
26,69.92,633.32,1560.0
27,70.34,630.9,1583.0
28,70.31,628.82,1606.0
29,71.29,626.26,1627.0
30,71.11,623.65,1648.0
31,71.78,622.28,1669.0
32,71.51,620.51,1689.0
33,71.86,618.74,1709.0
34,71.48,617.52,1729.0
35,72.06,615.97,1748.0
36,71.46,614.19,1766.0
37,71.61,613.73,1785.0
38,71.57,613.05,1804.0
39,71.68,611.83,1822.0
40,71.64,612.03,1843.0
41,71.92,610.66,1863.0
42,72.18,609.22,1879.0
43,71.65,608.99,1897.0
44,72.45,608.09,1914.0
45,72.01,607.16,1930.0
46,71.96,607.21,1950.0
47,72.08,606.89,1969.0
48,71.68,605.75,1985.0
49,71.91,605.17,2002.0
50,71.13,605.42,2022.0
51,72.22,604.69,2040.0
52,72.34,604.2,2058.0
53,72.4,603.39,2074.0
54,72.2,602.86,2089.0
55,72.35,602.7,2107.0
56,71.61,602.69,2125.0
57,72.32,602.39,2143.0
58,72.81,601.88,2161.0
59,71.73,601.87,2179.0
60,72.29,601.3,2196.0
61,72.89,600.4,2210.0
62,72.83,600.97,2231.0
63,71.96,600.29,2248.0
64,72.74,599.93,2265.0
65,72.76,599.4,2279.0
66,73.09,598.75,2294.0
67,72.82,599.59,2313.0
68,72.23,598.74,2328.0
69,72.17,599.16,2347.0
70,73.06,598.14,2362.0
71,72.38,598.23,2379.0
72,72.56,597.78,2395.0
73,72.42,597.42,2411.0
74,72.28,596.92,2425.0
75,73.27,598.22,2445.0
76,73.42,596.63,2462.0
77,72.98,596.2,2476.0
78,72.95,596.8,2494.0
79,73.55,596.88,2511.0
80,73.53,596.11,2525.0
81,72.97,595.25,2539.0
82,72.93,596.6,2559.0
83,73.24,595.64,2574.0
84,72.85,595.53,2589.0
85,73.08,595.97,2608.0
86,73.31,595.49,2625.0
87,73.01,594.65,2638.0
88,72.91,595.18,2656.0
89,73.39,594.56,2672.0
90,73.23,594.94,2688.0
91,73.39,594.07,2702.0
92,72.94,593.64,2718.0
93,73.4,593.41,2732.0
94,73.8,593.67,2748.0
95,72.65,593.21,2762.0
96,72.4,593.39,2779.0
97,73.42,592.92,2794.0
98,73.05,592.72,2809.0
99,72.66,593.84,2828.0
