epoch,training_acc,training_loss,L2
0,36.95,843.65,851.0
1,43.67,805.55,889.0
2,44.78,789.03,919.0
3,49.02,774.83,948.0
4,50.81,764.45,979.0
5,52.79,752.4,1008.0
6,54.96,745.45,1038.0
7,56.11,736.92,1067.0
8,57.26,728.54,1094.0
9,58.32,721.62,1123.0
10,60.34,713.62,1153.0
11,61.41,707.69,1183.0
12,62.56,700.43,1211.0
13,64.7,693.31,1240.0
14,65.03,687.08,1270.0
15,65.59,681.74,1301.0
16,64.91,675.03,1331.0
17,67.22,668.09,1360.0
18,66.26,663.46,1387.0
19,68.1,658.59,1415.0
20,67.18,653.65,1442.0
21,69.17,648.72,1468.0
22,69.15,645.09,1496.0
23,67.59,640.5,1521.0
24,69.21,637.09,1546.0
25,69.41,633.57,1570.0
26,68.94,630.3,1593.0
27,70.3,627.94,1616.0
28,70.39,625.14,1639.0
29,70.23,622.68,1661.0
30,70.13,621.61,1682.0
31,69.83,619.82,1704.0
32,70.0,618.1,1726.0
33,70.27,617.17,1748.0
34,70.84,615.15,1768.0
35,69.07,614.49,1788.0
36,70.65,613.77,1808.0
37,70.19,613.41,1829.0
38,70.36,611.78,1849.0
39,71.34,610.92,1869.0
40,70.26,609.95,1886.0
41,70.81,609.59,1905.0
42,70.84,608.93,1925.0
43,71.15,608.39,1944.0
44,70.87,607.07,1961.0
45,70.97,606.25,1978.0
46,70.95,606.4,1997.0
47,70.89,606.04,2017.0
48,71.17,605.49,2036.0
49,71.07,605.72,2057.0
50,71.67,604.73,2074.0
51,71.53,603.5,2090.0
52,71.37,603.73,2108.0
53,71.27,603.98,2128.0
54,71.76,603.3,2147.0
55,71.15,602.96,2165.0
56,71.77,602.39,2182.0
57,70.45,602.45,2201.0
58,71.1,601.64,2218.0
59,71.57,601.49,2237.0
60,71.37,600.96,2254.0
61,71.04,600.88,2272.0
62,71.42,600.84,2291.0
63,70.79,600.56,2309.0
64,70.96,600.44,2329.0
65,71.17,599.38,2345.0
66,71.65,599.88,2364.0
67,71.58,599.2,2381.0
68,71.58,598.54,2396.0
69,70.85,598.64,2413.0
70,71.73,599.13,2434.0
71,71.75,598.83,2453.0
72,71.75,597.85,2470.0
73,71.2,597.57,2484.0
74,71.92,597.68,2502.0
75,71.45,597.77,2521.0
76,71.72,596.28,2534.0
77,71.57,596.68,2551.0
78,71.71,596.52,2567.0
79,71.25,597.13,2586.0
80,71.43,596.88,2606.0
81,71.51,596.93,2626.0
82,71.31,596.81,2645.0
83,71.93,595.61,2660.0
84,72.13,595.03,2673.0
85,71.74,594.88,2686.0
86,71.55,595.16,2703.0
87,71.73,595.36,2720.0
88,71.64,594.87,2734.0
89,71.4,595.12,2753.0
90,71.72,595.18,2770.0
91,72.11,594.65,2787.0
92,71.57,595.05,2805.0
93,72.27,594.29,2819.0
94,72.15,593.7,2833.0
95,72.19,594.47,2852.0
96,71.99,593.8,2866.0
97,71.81,594.49,2886.0
98,71.75,594.14,2904.0
99,72.45,593.62,2918.0
