epoch,training_acc,training_loss,L2
0,37.41,845.0,854.0
1,43.81,805.29,892.0
2,45.52,787.74,926.0
3,48.85,775.02,958.0
4,51.28,762.58,990.0
5,52.85,751.28,1020.0
6,56.17,741.02,1050.0
7,57.18,732.62,1080.0
8,58.77,724.73,1108.0
9,59.42,718.01,1138.0
10,59.88,709.45,1167.0
11,61.0,702.44,1198.0
12,63.79,687.64,1200.0
13,63.83,684.02,1201.0
14,63.99,681.97,1203.0
15,64.06,680.23,1205.0
16,64.25,678.71,1207.0
17,64.24,677.04,1209.0
18,64.73,675.51,1210.0
19,64.47,673.96,1212.0
20,64.64,672.49,1214.0
21,64.73,671.36,1216.0
22,64.54,669.88,1218.0
23,64.79,667.45,1218.0
24,64.9,667.18,1219.0
25,64.75,666.96,1219.0
26,64.7,666.8,1219.0
27,64.75,666.61,1219.0
28,64.81,666.51,1219.0
29,64.73,666.34,1220.0
30,64.77,666.18,1220.0
31,64.67,666.03,1220.0
32,64.73,665.89,1220.0
33,64.74,665.74,1220.0
34,64.74,665.44,1220.0
35,64.73,665.43,1220.0
36,64.72,665.41,1220.0
37,64.76,665.4,1220.0
38,64.73,665.37,1220.0
39,64.75,665.38,1220.0
40,64.75,665.35,1221.0
41,64.74,665.32,1221.0
42,64.77,665.32,1221.0
43,64.75,665.32,1221.0
44,64.76,665.31,1221.0
45,64.76,665.29,1221.0
46,64.76,665.29,1221.0
47,64.75,665.25,1221.0
48,64.75,665.27,1221.0
49,64.74,665.25,1221.0
50,64.74,665.24,1221.0
51,64.74,665.25,1221.0
52,64.73,665.25,1221.0
53,64.74,665.25,1221.0
54,64.74,665.29,1221.0
55,64.74,665.29,1221.0
56,64.74,665.25,1221.0
57,64.74,665.26,1221.0
58,64.73,665.25,1221.0
59,64.74,665.24,1221.0
60,64.73,665.28,1221.0
61,64.73,665.23,1221.0
62,64.74,665.24,1221.0
63,64.73,665.27,1221.0
64,64.74,665.26,1221.0
65,64.73,665.25,1221.0
66,64.73,665.21,1221.0
67,64.73,665.24,1221.0
68,64.73,665.26,1221.0
69,64.74,665.23,1221.0
70,64.73,665.22,1221.0
71,64.74,665.25,1221.0
72,64.73,665.2,1221.0
73,64.73,665.22,1221.0
74,64.73,665.22,1221.0
75,64.73,665.21,1221.0
76,64.73,665.24,1221.0
77,64.73,665.22,1221.0
78,64.74,665.24,1221.0
79,64.74,665.21,1221.0
80,64.74,665.21,1221.0
81,64.74,665.23,1221.0
82,64.74,665.2,1221.0
83,64.73,665.22,1221.0
84,64.73,665.24,1221.0
85,64.73,665.19,1221.0
86,64.73,665.18,1221.0
87,64.72,665.21,1221.0
88,64.72,665.19,1221.0
89,64.74,665.2,1221.0
90,64.74,665.17,1221.0
91,64.72,665.21,1221.0
92,64.72,665.19,1221.0
93,64.72,665.18,1221.0
94,64.72,665.21,1221.0
95,64.72,665.2,1221.0
96,64.72,665.2,1221.0
97,64.72,665.22,1221.0
98,64.72,665.19,1221.0
99,64.72,665.18,1221.0
