epoch,training_acc,training_loss,L2
0,3.45,1795.09,855.0
1,5.63,1787.08,872.0
2,7.69,1780.49,890.0
3,9.02,1774.88,902.0
4,8.96,1771.06,913.0
5,10.22,1768.36,923.0
6,10.71,1765.1,933.0
7,11.42,1763.08,942.0
8,11.03,1760.53,952.0
9,12.11,1758.78,961.0
10,11.96,1756.68,970.0
11,12.86,1754.4,979.0
12,12.67,1751.89,987.0
13,13.72,1749.86,996.0
14,13.63,1747.22,1005.0
15,13.56,1745.64,1013.0
16,13.66,1743.46,1021.0
17,14.23,1742.01,1029.0
18,14.71,1739.81,1037.0
19,14.85,1737.94,1045.0
20,14.67,1735.86,1053.0
21,15.32,1734.16,1061.0
22,15.52,1732.94,1069.0
23,15.38,1730.58,1077.0
24,15.42,1728.64,1085.0
25,16.02,1727.56,1092.0
26,16.45,1725.63,1100.0
27,16.67,1723.0,1107.0
28,16.54,1721.21,1115.0
29,16.33,1720.94,1123.0
30,17.11,1717.99,1130.0
31,16.72,1716.97,1138.0
32,16.59,1714.74,1145.0
33,16.75,1714.57,1152.0
34,16.83,1712.37,1160.0
35,16.67,1711.2,1167.0
36,16.95,1710.38,1174.0
37,17.43,1709.45,1181.0
38,17.05,1707.74,1188.0
39,17.3,1706.49,1195.0
40,16.85,1705.34,1202.0
41,17.55,1705.07,1208.0
42,17.43,1703.17,1215.0
43,17.49,1702.18,1222.0
44,17.56,1701.56,1229.0
45,18.0,1700.43,1235.0
46,18.0,1699.33,1242.0
47,17.95,1698.28,1248.0
48,18.05,1697.2,1255.0
49,17.98,1697.09,1261.0
50,17.71,1695.94,1268.0
51,18.07,1694.88,1274.0
52,18.32,1694.05,1280.0
53,18.15,1692.87,1286.0
54,18.37,1692.63,1292.0
55,18.43,1691.51,1299.0
56,18.27,1690.67,1305.0
57,18.34,1689.77,1311.0
58,18.48,1689.56,1317.0
59,18.41,1688.86,1323.0
60,18.18,1688.09,1329.0
61,18.49,1688.24,1335.0
62,19.21,1686.34,1341.0
63,18.91,1686.61,1346.0
64,18.35,1686.24,1353.0
65,18.63,1685.12,1358.0
66,18.85,1684.62,1363.0
67,18.66,1683.79,1369.0
68,18.81,1683.11,1374.0
69,19.12,1682.79,1379.0
70,18.8,1682.35,1385.0
71,18.84,1682.38,1392.0
72,19.13,1681.16,1397.0
73,18.77,1681.57,1403.0
74,19.52,1680.24,1409.0
75,19.07,1679.78,1415.0
76,19.02,1678.93,1420.0
77,19.56,1677.78,1426.0
78,19.53,1677.23,1431.0
79,19.52,1677.63,1437.0
80,19.56,1676.91,1442.0
81,19.59,1675.96,1448.0
82,19.73,1675.08,1454.0
83,20.19,1674.35,1460.0
84,19.8,1673.58,1465.0
85,19.65,1673.15,1471.0
86,19.97,1672.66,1476.0
87,19.76,1671.81,1481.0
88,19.55,1671.91,1487.0
89,19.87,1670.92,1492.0
90,20.09,1670.98,1498.0
91,20.03,1669.66,1503.0
92,20.02,1669.83,1508.0
93,19.79,1668.97,1513.0
94,20.35,1668.33,1518.0
95,20.19,1668.2,1523.0
96,19.95,1667.82,1528.0
97,20.01,1667.33,1533.0
98,19.93,1666.97,1539.0
99,20.12,1667.19,1545.0
