epoch,training_acc,training_loss,L2
0,4.61,1795.17,859.0
1,6.03,1786.28,878.0
2,6.9,1780.83,893.0
3,7.47,1776.23,906.0
4,7.5,1773.24,917.0
5,8.85,1770.46,928.0
6,9.03,1767.67,939.0
7,9.65,1766.06,948.0
8,10.29,1764.34,958.0
9,10.44,1763.41,967.0
10,10.64,1761.49,976.0
11,10.87,1759.65,984.0
12,11.17,1758.69,994.0
13,11.3,1756.93,1002.0
14,11.95,1755.29,1011.0
15,12.04,1754.41,1019.0
16,11.53,1752.81,1027.0
17,12.27,1752.0,1037.0
18,12.27,1750.29,1045.0
19,12.78,1749.17,1053.0
20,12.59,1747.92,1062.0
21,13.08,1745.81,1071.0
22,13.25,1745.32,1080.0
23,13.27,1743.53,1089.0
24,13.44,1741.87,1098.0
25,13.38,1740.47,1106.0
26,13.55,1738.94,1114.0
27,13.27,1737.96,1123.0
28,13.61,1736.56,1131.0
29,13.83,1735.92,1139.0
30,13.93,1734.59,1148.0
31,13.78,1733.62,1156.0
32,13.88,1732.99,1164.0
33,14.22,1731.25,1172.0
34,14.4,1729.96,1179.0
35,14.05,1729.47,1188.0
36,14.3,1728.13,1196.0
37,14.68,1726.73,1203.0
38,14.3,1725.81,1211.0
39,14.86,1724.42,1219.0
40,14.89,1722.99,1226.0
41,14.72,1721.9,1233.0
42,14.85,1721.23,1241.0
43,14.85,1720.35,1248.0
44,15.18,1718.45,1256.0
45,15.18,1717.95,1264.0
46,15.41,1716.32,1271.0
47,15.24,1715.37,1279.0
48,15.34,1713.77,1285.0
49,15.24,1713.53,1292.0
50,15.26,1713.35,1300.0
51,15.6,1712.24,1307.0
52,16.03,1711.09,1314.0
53,15.92,1710.31,1322.0
54,16.15,1708.26,1329.0
55,15.91,1707.45,1335.0
56,15.57,1707.17,1342.0
57,16.2,1706.04,1348.0
58,16.02,1705.79,1356.0
59,16.39,1704.71,1363.0
60,16.1,1704.02,1370.0
61,15.84,1703.23,1376.0
62,15.84,1702.97,1383.0
63,16.29,1702.15,1390.0
64,16.46,1701.04,1397.0
65,16.6,1700.79,1403.0
66,16.33,1699.98,1410.0
67,16.86,1698.98,1417.0
68,16.8,1698.05,1424.0
69,16.52,1697.07,1430.0
70,16.93,1697.34,1437.0
71,16.76,1696.43,1444.0
72,17.08,1695.29,1450.0
73,16.76,1695.16,1457.0
74,17.01,1694.46,1464.0
75,16.98,1693.61,1471.0
76,16.95,1692.78,1477.0
77,16.83,1691.4,1482.0
78,17.14,1691.54,1489.0
79,17.05,1691.48,1496.0
80,17.23,1689.97,1502.0
81,17.37,1689.71,1508.0
82,17.39,1689.43,1514.0
83,17.35,1688.46,1521.0
84,17.07,1688.36,1529.0
85,17.23,1686.93,1536.0
86,17.39,1685.41,1542.0
87,17.51,1684.7,1548.0
88,17.57,1684.29,1554.0
89,17.82,1683.79,1561.0
90,17.77,1682.57,1568.0
91,18.02,1681.39,1573.0
92,18.24,1680.5,1579.0
93,17.73,1680.81,1585.0
94,18.21,1679.49,1592.0
95,18.62,1678.35,1598.0
96,18.69,1677.56,1604.0
97,18.55,1676.62,1610.0
98,18.18,1676.6,1617.0
99,18.48,1675.15,1622.0
