epoch,training_acc,training_loss,L2
0,3.77,1795.79,858.0
1,7.14,1784.86,879.0
2,7.76,1778.4,891.0
3,8.44,1774.52,902.0
4,9.2,1771.55,912.0
5,9.56,1769.4,920.0
6,9.83,1767.33,930.0
7,10.61,1766.03,939.0
8,10.75,1762.76,947.0
9,10.77,1762.13,955.0
10,11.32,1760.15,963.0
11,11.58,1758.75,970.0
12,11.27,1757.2,978.0
13,11.82,1756.22,986.0
14,11.51,1754.89,994.0
15,12.06,1753.46,1002.0
16,12.69,1751.66,1010.0
17,12.82,1750.78,1018.0
18,12.9,1749.16,1025.0
19,12.74,1747.83,1033.0
20,12.74,1746.33,1040.0
21,13.26,1744.86,1048.0
22,13.29,1743.16,1056.0
23,13.42,1741.82,1064.0
24,13.58,1741.34,1073.0
25,13.72,1739.14,1081.0
26,14.07,1737.52,1088.0
27,14.34,1735.93,1096.0
28,14.18,1734.46,1104.0
29,14.43,1733.43,1112.0
30,14.64,1732.89,1120.0
31,14.16,1731.03,1128.0
32,14.89,1729.76,1136.0
33,15.01,1727.13,1144.0
34,15.42,1725.72,1152.0
35,15.68,1724.51,1159.0
36,15.4,1722.39,1166.0
37,15.73,1721.3,1174.0
38,15.72,1720.09,1181.0
39,15.79,1719.49,1188.0
40,15.91,1717.89,1195.0
41,16.08,1717.04,1203.0
42,16.22,1715.97,1210.0
43,16.24,1714.63,1217.0
44,16.16,1713.2,1224.0
45,16.4,1711.68,1231.0
46,16.33,1710.67,1237.0
47,16.07,1710.34,1244.0
48,16.8,1709.7,1251.0
49,16.77,1708.49,1258.0
50,16.8,1708.06,1266.0
51,17.07,1705.93,1272.0
52,16.81,1705.19,1279.0
53,16.7,1704.51,1286.0
54,16.88,1703.76,1292.0
55,16.7,1702.76,1299.0
56,17.37,1702.23,1305.0
57,17.33,1700.63,1311.0
58,17.1,1700.27,1317.0
59,17.41,1699.95,1324.0
60,17.01,1699.49,1330.0
61,17.47,1697.84,1336.0
62,17.53,1697.79,1343.0
63,17.67,1697.17,1349.0
64,17.49,1695.59,1355.0
65,17.35,1695.02,1361.0
66,17.62,1695.2,1368.0
67,17.3,1694.95,1374.0
68,17.77,1694.4,1381.0
69,17.48,1693.28,1386.0
70,17.66,1692.9,1392.0
71,17.6,1691.59,1398.0
72,17.63,1691.14,1404.0
73,17.81,1691.0,1410.0
74,17.77,1690.52,1417.0
75,17.71,1689.26,1422.0
76,17.52,1689.07,1428.0
77,17.86,1688.53,1434.0
78,18.04,1688.13,1440.0
79,18.11,1688.43,1447.0
80,18.2,1687.29,1453.0
81,17.94,1686.19,1459.0
82,18.4,1685.04,1464.0
83,18.21,1684.92,1470.0
84,18.06,1685.57,1477.0
85,17.88,1684.67,1483.0
86,18.45,1683.71,1488.0
87,18.29,1683.22,1493.0
88,18.12,1683.24,1499.0
89,18.18,1682.58,1505.0
90,18.11,1682.25,1511.0
91,18.24,1681.19,1517.0
92,18.47,1680.36,1522.0
93,18.24,1680.66,1528.0
94,18.37,1680.43,1534.0
95,18.31,1680.51,1541.0
96,18.1,1679.48,1547.0
97,18.55,1678.93,1552.0
98,18.2,1678.64,1558.0
99,18.46,1677.89,1563.0
