epoch,training_acc,training_loss,L2
0,34.45,856.39,851.0
1,41.56,814.99,890.0
2,44.12,794.35,927.0
3,49.82,779.68,966.0
4,50.36,764.25,1000.0
5,54.23,754.13,1033.0
6,57.14,743.72,1064.0
7,58.37,734.34,1095.0
8,59.84,726.01,1126.0
9,60.83,718.45,1157.0
10,62.86,709.89,1187.0
11,63.58,702.1,1218.0
12,64.68,695.98,1249.0
13,66.37,689.6,1278.0
14,65.94,684.58,1308.0
15,66.7,676.72,1336.0
16,67.9,672.29,1366.0
17,68.5,666.88,1395.0
18,69.34,661.43,1424.0
19,68.62,656.85,1452.0
20,70.23,652.16,1480.0
21,70.47,646.78,1507.0
22,70.83,643.02,1534.0
23,70.5,639.06,1561.0
24,71.26,635.8,1586.0
25,71.71,632.81,1610.0
26,72.4,629.49,1633.0
27,71.61,626.58,1657.0
28,71.88,624.09,1680.0
29,72.25,622.95,1703.0
30,71.9,619.9,1725.0
31,72.19,617.87,1745.0
32,72.91,617.03,1767.0
33,72.91,615.53,1788.0
34,72.38,613.84,1809.0
35,73.15,612.65,1830.0
36,73.01,611.58,1851.0
37,72.7,610.37,1870.0
38,72.65,609.7,1889.0
39,72.42,609.34,1911.0
40,73.22,608.42,1930.0
41,73.16,607.88,1950.0
42,73.33,606.78,1969.0
43,72.49,606.62,1989.0
44,72.95,606.24,2010.0
45,73.08,604.75,2028.0
46,73.39,605.08,2048.0
47,73.17,603.66,2065.0
48,73.39,604.03,2085.0
49,73.39,603.0,2104.0
50,73.13,602.43,2122.0
51,74.08,601.91,2140.0
52,74.18,601.64,2159.0
53,73.51,601.01,2176.0
54,73.16,601.74,2197.0
55,73.62,600.92,2217.0
56,74.27,600.45,2236.0
57,73.42,599.59,2252.0
58,73.48,599.18,2270.0
59,73.08,599.34,2287.0
60,73.91,598.4,2304.0
61,73.72,598.06,2320.0
62,73.9,598.28,2338.0
63,74.13,598.06,2357.0
64,73.08,597.31,2373.0
65,73.94,597.65,2392.0
66,74.33,596.63,2408.0
67,73.74,596.81,2425.0
68,73.35,597.15,2445.0
69,74.28,596.48,2462.0
70,73.96,596.26,2480.0
71,73.84,595.91,2497.0
72,74.75,595.29,2511.0
73,73.58,595.6,2528.0
74,73.98,594.89,2544.0
75,74.4,594.8,2560.0
76,73.5,594.59,2576.0
77,73.21,595.98,2598.0
78,73.62,596.02,2620.0
79,73.88,594.94,2637.0
80,73.99,594.13,2653.0
81,73.52,593.67,2666.0
82,74.15,594.26,2683.0
83,73.54,593.53,2698.0
84,73.79,594.0,2715.0
85,73.82,594.26,2735.0
86,74.06,593.36,2751.0
87,74.66,592.97,2766.0
88,73.27,593.33,2783.0
89,74.91,593.49,2802.0
90,73.43,592.74,2818.0
91,74.47,592.69,2833.0
92,74.04,593.51,2854.0
93,74.6,592.58,2869.0
94,74.27,591.95,2881.0
95,74.3,592.24,2899.0
96,73.96,591.94,2912.0
97,73.7,592.2,2930.0
98,73.77,592.45,2948.0
99,73.69,592.59,2968.0
