epoch,training_acc,training_loss,L2
0,32.64,855.81,845.0
1,38.19,817.7,887.0
2,45.14,796.35,920.0
3,47.29,783.31,951.0
4,48.32,770.26,979.0
5,52.11,761.32,1008.0
6,52.94,752.27,1035.0
7,55.22,744.35,1062.0
8,56.27,737.38,1089.0
9,57.3,729.76,1118.0
10,58.91,723.1,1146.0
11,60.06,715.74,1173.0
12,61.56,709.26,1202.0
13,62.06,703.91,1230.0
14,63.65,696.76,1258.0
15,64.22,691.29,1287.0
16,64.62,685.31,1315.0
17,65.07,679.84,1343.0
18,65.71,675.17,1373.0
19,65.26,669.98,1402.0
20,66.67,663.56,1430.0
21,67.46,658.15,1455.0
22,68.31,653.75,1482.0
23,68.09,650.32,1508.0
24,68.06,645.22,1532.0
25,68.73,641.82,1555.0
26,68.64,638.58,1578.0
27,68.22,636.18,1601.0
28,68.94,633.73,1625.0
29,69.36,631.26,1646.0
30,69.1,628.77,1667.0
31,68.77,626.92,1688.0
32,69.21,625.23,1708.0
33,69.68,623.91,1729.0
34,69.33,622.99,1750.0
35,69.42,620.55,1770.0
36,70.2,619.82,1788.0
37,68.89,619.05,1808.0
38,69.28,617.11,1826.0
39,69.29,616.58,1846.0
40,69.12,615.45,1864.0
41,69.93,614.63,1883.0
42,70.13,614.08,1902.0
43,69.27,613.07,1920.0
44,69.19,613.05,1939.0
45,69.12,612.24,1958.0
46,69.99,611.66,1978.0
47,69.56,609.59,1993.0
48,70.49,609.86,2013.0
49,69.61,608.88,2030.0
50,70.39,609.16,2049.0
51,69.58,608.21,2068.0
52,70.56,607.43,2085.0
53,70.18,608.0,2104.0
54,70.19,606.67,2121.0
55,70.9,606.93,2140.0
56,70.83,605.61,2156.0
57,70.13,605.39,2173.0
58,70.49,604.68,2188.0
59,71.03,605.26,2208.0
60,70.34,604.76,2224.0
61,70.85,604.56,2244.0
62,70.68,603.49,2260.0
63,70.94,603.04,2275.0
64,70.43,603.24,2293.0
65,70.13,603.6,2311.0
66,71.26,602.14,2326.0
67,70.95,601.78,2340.0
68,70.41,601.67,2354.0
69,70.42,601.96,2372.0
70,70.83,601.6,2390.0
71,70.71,601.72,2407.0
72,71.49,600.72,2423.0
73,70.12,601.0,2440.0
74,70.81,600.29,2457.0
75,71.33,600.24,2473.0
76,71.11,599.69,2488.0
77,71.18,600.24,2507.0
78,71.21,599.73,2523.0
79,70.1,599.33,2539.0
80,70.42,599.71,2558.0
81,70.88,599.79,2576.0
82,70.96,598.2,2589.0
83,71.1,598.31,2603.0
84,70.98,599.01,2621.0
85,70.81,598.75,2637.0
86,70.98,597.8,2651.0
87,71.24,598.87,2668.0
88,70.86,598.6,2687.0
89,71.06,597.79,2703.0
90,71.46,597.21,2715.0
91,70.95,597.3,2729.0
92,71.03,598.6,2748.0
93,71.17,597.34,2765.0
94,71.55,596.72,2779.0
95,70.55,597.41,2795.0
96,70.71,596.87,2810.0
97,70.97,596.57,2825.0
98,69.85,597.28,2844.0
99,71.26,596.51,2858.0
