epoch,training_acc,training_loss,L2
0,35.84,845.66,849.0
1,38.03,810.88,879.0
2,43.39,795.76,903.0
3,46.26,783.13,929.0
4,48.57,774.05,956.0
5,51.2,764.5,984.0
6,54.24,754.77,1013.0
7,56.15,746.95,1041.0
8,57.24,739.1,1070.0
9,57.57,732.95,1097.0
10,58.18,723.87,1125.0
11,60.36,718.02,1153.0
12,62.53,711.37,1181.0
13,62.53,705.45,1209.0
14,63.95,699.13,1239.0
15,64.31,692.08,1267.0
16,64.82,685.81,1296.0
17,66.34,680.11,1324.0
18,66.53,674.76,1352.0
19,66.79,670.34,1380.0
20,67.79,665.51,1408.0
21,67.47,661.65,1437.0
22,68.22,656.43,1463.0
23,69.15,651.56,1489.0
24,69.09,648.51,1514.0
25,69.4,643.94,1540.0
26,70.21,640.63,1565.0
27,69.22,637.69,1589.0
28,70.66,634.04,1613.0
29,69.96,631.58,1636.0
30,70.73,628.9,1658.0
31,70.36,626.07,1680.0
32,70.65,624.68,1702.0
33,70.53,623.22,1723.0
34,71.05,620.32,1743.0
35,70.68,619.95,1766.0
36,70.59,617.94,1787.0
37,71.76,617.05,1806.0
38,70.95,616.04,1826.0
39,71.28,614.8,1845.0
40,71.14,613.98,1864.0
41,71.65,613.19,1883.0
42,70.92,612.0,1902.0
43,71.1,611.56,1921.0
44,71.69,611.13,1939.0
45,71.83,610.18,1958.0
46,72.18,610.12,1979.0
47,71.73,609.14,1997.0
48,72.01,608.73,2016.0
49,71.71,608.22,2035.0
50,72.38,607.62,2052.0
51,71.36,606.99,2070.0
52,71.44,606.1,2088.0
53,72.51,606.19,2107.0
54,71.81,605.25,2124.0
55,72.11,605.26,2142.0
56,71.83,604.95,2161.0
57,72.31,603.99,2178.0
58,71.91,604.09,2197.0
59,72.07,603.66,2214.0
60,72.4,603.31,2231.0
61,72.44,602.79,2247.0
62,72.75,602.71,2264.0
63,72.35,602.26,2282.0
64,71.53,602.69,2301.0
65,72.86,601.27,2317.0
66,72.74,601.62,2336.0
67,72.69,600.65,2351.0
68,72.5,600.78,2369.0
69,72.74,600.15,2384.0
70,72.87,599.94,2401.0
71,72.89,600.44,2421.0
72,72.64,599.79,2439.0
73,72.69,598.58,2454.0
74,73.1,598.96,2470.0
75,72.88,598.8,2486.0
76,72.76,599.56,2508.0
77,72.63,598.34,2523.0
78,72.83,597.43,2537.0
79,72.35,597.42,2552.0
80,72.5,598.09,2571.0
81,72.69,596.98,2586.0
82,73.18,598.05,2606.0
83,73.4,597.16,2624.0
84,73.09,596.65,2641.0
85,72.37,596.33,2657.0
86,71.58,596.35,2674.0
87,72.32,595.61,2687.0
88,72.64,595.56,2702.0
89,72.9,595.97,2719.0
90,72.37,595.71,2738.0
91,72.11,597.44,2761.0
92,72.45,595.17,2775.0
93,71.91,594.74,2789.0
94,72.22,594.55,2803.0
95,72.82,594.82,2820.0
96,72.71,595.17,2838.0
97,72.68,594.09,2852.0
98,71.94,594.62,2870.0
99,73.16,594.46,2886.0
