epoch,training_acc,training_loss,L2
0,34.18,853.86,852.0
1,38.93,821.65,896.0
2,43.71,801.18,937.0
3,48.22,782.93,977.0
4,50.28,768.15,1013.0
5,52.12,755.96,1045.0
6,54.26,746.47,1075.0
7,56.76,737.82,1107.0
8,56.69,729.44,1137.0
9,59.67,722.72,1168.0
10,60.29,715.32,1198.0
11,60.43,708.33,1228.0
12,62.39,702.27,1259.0
13,64.19,695.88,1290.0
14,64.85,688.75,1321.0
15,65.54,683.83,1353.0
16,65.85,676.49,1383.0
17,66.34,671.0,1413.0
18,66.14,666.4,1442.0
19,67.43,661.0,1473.0
20,66.88,655.29,1501.0
21,68.45,652.03,1529.0
22,68.72,648.33,1556.0
23,69.07,643.43,1582.0
24,68.81,640.07,1608.0
25,68.95,636.96,1633.0
26,69.71,634.37,1658.0
27,69.64,630.76,1682.0
28,68.98,629.04,1705.0
29,69.55,626.3,1728.0
30,70.04,624.51,1750.0
31,68.98,622.56,1772.0
32,69.99,621.85,1795.0
33,69.99,620.37,1818.0
34,69.62,618.42,1839.0
35,69.52,618.32,1862.0
36,70.0,617.08,1885.0
37,69.9,615.27,1904.0
38,70.13,614.5,1924.0
39,70.48,613.9,1946.0
40,70.23,613.09,1967.0
41,70.41,611.71,1987.0
42,70.21,612.11,2008.0
43,70.9,611.1,2029.0
44,70.82,609.28,2046.0
45,69.57,609.42,2066.0
46,70.69,609.01,2087.0
47,69.36,609.08,2110.0
48,70.05,608.34,2132.0
49,70.44,606.99,2149.0
50,70.67,606.75,2168.0
51,70.63,606.76,2189.0
52,71.17,605.97,2208.0
53,70.77,604.84,2224.0
54,70.39,604.91,2243.0
55,70.49,603.9,2260.0
56,70.14,604.18,2279.0
57,70.83,604.49,2302.0
58,70.92,603.13,2319.0
59,70.1,602.55,2335.0
60,70.63,603.39,2357.0
61,70.64,602.78,2376.0
62,70.61,602.35,2396.0
63,71.44,601.64,2414.0
64,71.18,601.21,2430.0
65,70.79,601.47,2451.0
66,71.03,601.91,2471.0
67,71.52,600.77,2488.0
68,71.04,600.23,2504.0
69,70.96,599.93,2521.0
70,70.91,600.19,2540.0
71,70.93,600.27,2560.0
72,71.13,600.05,2580.0
73,70.4,598.9,2597.0
74,71.19,599.49,2615.0
75,71.49,599.03,2633.0
76,70.98,598.47,2650.0
77,71.11,598.4,2668.0
78,71.15,598.76,2687.0
79,70.53,598.63,2707.0
80,71.12,597.9,2725.0
81,71.49,597.37,2741.0
82,70.85,597.02,2757.0
83,71.33,597.14,2774.0
84,71.78,596.95,2791.0
85,71.82,597.38,2810.0
86,70.78,596.81,2827.0
87,71.76,596.61,2845.0
88,71.86,596.29,2864.0
89,72.08,595.69,2879.0
90,71.13,596.17,2897.0
91,71.77,596.42,2916.0
92,70.68,595.86,2934.0
93,70.93,595.07,2948.0
94,72.08,595.38,2966.0
95,72.02,595.07,2983.0
96,71.46,594.76,2999.0
97,70.7,594.79,3015.0
98,71.51,594.96,3034.0
99,70.87,594.6,3048.0
