epoch,training_acc,training_loss,L2
0,35.33,848.83,848.0
1,39.75,811.29,883.0
2,44.45,796.3,912.0
3,47.78,782.62,939.0
4,48.02,772.93,967.0
5,51.96,762.23,995.0
6,54.45,753.09,1022.0
7,55.25,744.11,1049.0
8,57.04,737.38,1077.0
9,55.28,729.77,1106.0
10,58.32,721.39,1134.0
11,59.22,715.0,1162.0
12,61.96,709.29,1191.0
13,63.51,700.23,1220.0
14,64.64,694.23,1248.0
15,65.22,687.86,1277.0
16,64.87,681.12,1305.0
17,65.36,675.47,1334.0
18,67.64,670.18,1362.0
19,67.97,665.11,1390.0
20,67.29,660.07,1418.0
21,69.03,654.05,1445.0
22,67.96,650.51,1473.0
23,68.79,645.71,1498.0
24,69.28,641.67,1523.0
25,69.96,639.14,1547.0
26,69.68,634.84,1571.0
27,70.07,631.85,1594.0
28,70.3,630.44,1617.0
29,70.73,627.42,1639.0
30,70.27,625.46,1661.0
31,70.76,623.95,1683.0
32,70.93,621.2,1703.0
33,71.02,619.31,1723.0
34,70.66,618.41,1743.0
35,70.66,617.65,1764.0
36,70.9,615.5,1783.0
37,70.86,614.55,1802.0
38,71.27,613.72,1822.0
39,71.23,613.33,1840.0
40,71.22,612.02,1858.0
41,70.54,611.79,1880.0
42,71.37,610.6,1899.0
43,70.84,610.47,1919.0
44,71.2,610.01,1939.0
45,71.56,608.36,1955.0
46,71.26,608.0,1973.0
47,71.52,607.68,1991.0
48,71.25,607.9,2011.0
49,71.95,607.0,2029.0
50,71.25,606.07,2046.0
51,71.41,604.93,2062.0
52,71.87,604.98,2080.0
53,72.1,605.6,2099.0
54,71.74,604.31,2117.0
55,71.73,603.89,2134.0
56,72.01,603.07,2151.0
57,71.01,603.64,2170.0
58,71.89,603.15,2189.0
59,72.14,602.29,2205.0
60,72.22,602.08,2222.0
61,72.53,601.61,2239.0
62,71.87,602.59,2260.0
63,72.32,602.25,2280.0
64,72.43,600.77,2295.0
65,70.74,600.8,2312.0
66,72.17,600.07,2328.0
67,72.06,599.62,2344.0
68,72.09,600.04,2361.0
69,72.67,600.21,2381.0
70,72.29,600.01,2399.0
71,72.72,598.85,2414.0
72,72.92,598.75,2430.0
73,71.9,598.81,2446.0
74,73.0,598.4,2461.0
75,72.5,598.5,2479.0
76,71.89,598.46,2498.0
77,72.49,597.88,2513.0
78,72.58,597.8,2529.0
79,71.5,597.61,2544.0
80,72.11,598.21,2562.0
81,72.32,597.78,2579.0
82,72.03,596.93,2593.0
83,72.63,597.59,2613.0
84,73.08,597.0,2630.0
85,72.21,597.03,2647.0
86,72.29,596.38,2662.0
87,72.5,596.96,2680.0
88,72.11,596.81,2700.0
89,72.55,595.69,2713.0
90,73.07,596.06,2730.0
91,72.04,595.43,2743.0
92,72.03,595.84,2760.0
93,72.85,595.48,2776.0
94,71.57,595.64,2794.0
95,71.47,595.91,2812.0
96,73.15,596.43,2830.0
97,72.1,594.28,2842.0
98,72.35,594.8,2859.0
99,71.83,595.65,2878.0
