epoch,training_acc,training_loss,L2
0,3.96,1796.46,853.0
1,5.23,1791.09,866.0
2,6.26,1788.56,877.0
3,7.2,1785.67,890.0
4,8.05,1782.21,903.0
5,8.41,1780.21,913.0
6,8.69,1779.01,923.0
7,8.67,1777.46,933.0
8,8.95,1775.86,943.0
9,9.58,1774.79,952.0
10,9.96,1773.49,961.0
11,9.82,1772.14,971.0
12,10.67,1770.92,979.0
13,11.11,1770.17,988.0
14,11.32,1768.59,996.0
15,11.23,1767.8,1005.0
16,10.88,1766.79,1013.0
17,11.45,1765.64,1021.0
18,11.78,1764.63,1030.0
19,11.79,1764.0,1038.0
20,11.92,1763.04,1047.0
21,11.48,1762.15,1055.0
22,11.98,1760.93,1063.0
23,12.52,1759.95,1071.0
24,12.76,1758.64,1079.0
25,12.81,1758.02,1087.0
26,12.76,1757.37,1095.0
27,13.12,1756.0,1104.0
28,13.31,1755.23,1112.0
29,12.99,1754.31,1120.0
30,13.02,1754.2,1128.0
31,13.53,1752.51,1136.0
32,13.44,1751.67,1144.0
33,13.49,1750.24,1152.0
34,13.39,1749.53,1159.0
35,13.4,1748.67,1167.0
36,13.75,1748.17,1175.0
37,13.59,1747.61,1183.0
38,13.28,1746.99,1191.0
39,14.03,1746.18,1198.0
40,13.7,1744.92,1205.0
41,13.86,1743.89,1212.0
42,14.14,1743.5,1219.0
43,14.1,1743.02,1226.0
44,14.13,1741.91,1233.0
45,14.13,1741.74,1240.0
46,14.12,1741.44,1247.0
47,14.41,1740.88,1254.0
48,14.16,1740.16,1261.0
49,14.37,1739.45,1268.0
50,14.36,1738.93,1274.0
51,14.49,1737.86,1280.0
52,14.36,1738.04,1288.0
53,14.67,1736.78,1295.0
54,14.57,1736.44,1301.0
55,14.55,1735.62,1308.0
56,14.69,1734.75,1313.0
57,14.6,1734.78,1320.0
58,14.88,1734.88,1326.0
59,14.53,1734.3,1333.0
60,14.9,1733.27,1338.0
61,14.22,1733.2,1344.0
62,14.83,1733.51,1350.0
63,14.75,1732.53,1356.0
64,15.07,1732.29,1361.0
65,15.1,1731.87,1367.0
66,14.81,1732.23,1375.0
67,15.1,1731.23,1380.0
68,15.18,1731.44,1387.0
69,15.02,1730.6,1392.0
70,15.08,1730.02,1397.0
71,15.19,1729.55,1402.0
72,14.78,1729.46,1408.0
73,14.99,1729.53,1415.0
74,15.15,1729.49,1421.0
75,15.56,1728.7,1427.0
76,15.48,1728.13,1431.0
77,15.12,1727.91,1436.0
78,15.32,1728.22,1442.0
79,15.31,1727.99,1448.0
80,15.25,1727.59,1454.0
81,15.58,1727.52,1460.0
82,14.83,1727.43,1466.0
83,14.89,1726.89,1472.0
84,15.31,1726.5,1477.0
85,15.45,1726.21,1483.0
86,15.05,1726.29,1488.0
87,15.37,1726.14,1494.0
88,15.08,1725.8,1499.0
89,15.49,1725.98,1505.0
90,15.52,1725.22,1510.0
91,15.29,1725.0,1515.0
92,15.38,1725.16,1521.0
93,15.43,1724.46,1527.0
94,15.63,1724.08,1531.0
95,15.74,1723.26,1538.0
96,16.13,1722.42,1543.0
97,15.51,1722.41,1548.0
98,15.54,1721.82,1553.0
99,15.7,1721.32,1558.0
