epoch,training_acc,training_loss,L2
0,3.35,1796.61,853.0
1,5.15,1792.46,865.0
2,5.61,1789.8,876.0
3,6.08,1787.89,884.0
4,6.77,1786.63,892.0
5,6.75,1785.68,901.0
6,7.13,1784.31,910.0
7,7.97,1782.55,919.0
8,8.0,1781.27,928.0
9,8.67,1780.04,937.0
10,9.08,1778.75,945.0
11,9.17,1778.03,953.0
12,9.33,1777.19,962.0
13,9.3,1776.57,970.0
14,9.14,1775.43,978.0
15,9.94,1774.83,986.0
16,10.23,1773.76,994.0
17,10.41,1772.57,1002.0
18,10.38,1771.87,1011.0
19,10.44,1770.89,1019.0
20,10.41,1770.07,1027.0
21,10.83,1769.36,1036.0
22,11.02,1768.28,1044.0
23,11.42,1767.23,1052.0
24,11.41,1766.09,1060.0
25,11.44,1765.64,1069.0
26,11.73,1764.24,1077.0
27,11.76,1763.71,1085.0
28,12.18,1762.25,1094.0
29,12.22,1761.47,1102.0
30,12.32,1760.85,1110.0
31,12.18,1759.49,1118.0
32,12.12,1758.72,1126.0
33,12.4,1757.47,1134.0
34,12.38,1756.97,1142.0
35,12.39,1756.11,1150.0
36,12.8,1755.33,1158.0
37,12.5,1754.37,1166.0
38,12.74,1753.55,1173.0
39,13.1,1752.59,1180.0
40,12.76,1752.08,1187.0
41,12.87,1751.6,1195.0
42,12.84,1750.64,1202.0
43,13.12,1749.96,1210.0
44,13.14,1749.31,1217.0
45,13.0,1748.74,1223.0
46,13.39,1748.15,1230.0
47,13.06,1747.49,1237.0
48,13.31,1747.26,1244.0
49,13.4,1746.8,1250.0
50,13.16,1746.03,1257.0
51,13.35,1746.12,1264.0
52,13.77,1745.14,1270.0
53,13.7,1744.46,1277.0
54,13.78,1743.17,1284.0
55,13.96,1742.89,1290.0
56,13.96,1741.89,1297.0
57,14.05,1741.76,1303.0
58,14.09,1740.8,1309.0
59,14.2,1740.4,1315.0
60,13.85,1740.37,1322.0
61,14.02,1739.53,1328.0
62,14.05,1738.82,1334.0
63,13.94,1738.76,1340.0
64,13.93,1738.31,1346.0
65,14.12,1737.71,1352.0
66,14.46,1737.58,1358.0
67,14.32,1737.05,1364.0
68,14.39,1736.84,1370.0
69,14.48,1736.19,1375.0
70,14.31,1735.97,1381.0
71,14.61,1735.77,1387.0
72,14.42,1735.09,1391.0
73,14.54,1735.45,1397.0
74,14.46,1734.94,1403.0
75,14.56,1734.52,1407.0
76,14.58,1734.66,1414.0
77,14.25,1734.58,1420.0
78,14.2,1734.08,1426.0
79,14.48,1734.08,1432.0
80,14.51,1733.37,1437.0
81,14.68,1732.94,1442.0
82,14.71,1733.44,1448.0
83,14.8,1732.77,1453.0
84,14.59,1732.53,1459.0
85,14.19,1732.46,1464.0
86,14.6,1732.12,1469.0
87,14.73,1731.53,1473.0
88,14.42,1731.25,1477.0
89,14.47,1731.48,1483.0
90,14.39,1731.0,1488.0
91,14.73,1730.82,1493.0
92,14.8,1730.59,1499.0
93,14.64,1730.58,1505.0
94,14.71,1730.13,1510.0
95,14.78,1729.87,1515.0
96,15.02,1729.05,1520.0
97,15.05,1728.67,1525.0
98,15.09,1728.64,1531.0
99,15.08,1728.42,1537.0
