epoch,training_acc,training_loss,L2
0,35.38,862.74,849.0
1,39.74,831.64,893.0
2,45.52,815.51,927.0
3,49.58,805.2,961.0
4,51.55,795.11,993.0
5,53.81,786.11,1025.0
6,55.7,777.49,1057.0
7,56.5,770.18,1089.0
8,59.88,763.13,1120.0
9,60.35,756.32,1151.0
10,62.08,749.66,1181.0
11,62.87,744.55,1213.0
12,64.82,739.26,1243.0
13,64.77,733.61,1273.0
14,65.7,728.17,1303.0
15,65.41,723.29,1333.0
16,67.4,719.22,1363.0
17,67.27,714.69,1393.0
18,67.76,710.69,1423.0
19,68.6,706.05,1451.0
20,68.87,702.82,1479.0
21,68.56,698.54,1505.0
22,68.97,696.32,1532.0
23,69.54,693.55,1557.0
24,69.56,690.61,1580.0
25,70.03,689.02,1604.0
26,69.42,686.27,1625.0
27,70.06,684.72,1648.0
28,69.65,682.8,1669.0
29,69.03,681.82,1689.0
30,70.18,681.7,1713.0
31,69.39,680.35,1736.0
32,70.26,678.7,1757.0
33,70.29,677.9,1777.0
34,69.82,676.99,1797.0
35,70.4,676.52,1817.0
36,70.28,675.47,1837.0
37,69.67,674.84,1857.0
38,69.8,673.61,1875.0
39,70.04,673.77,1895.0
40,69.45,673.42,1916.0
41,69.94,672.19,1934.0
42,69.84,671.65,1952.0
43,70.57,670.74,1970.0
44,69.99,670.37,1988.0
45,70.8,670.23,2009.0
46,70.66,670.39,2030.0
47,70.46,669.28,2047.0
48,69.83,669.06,2065.0
49,70.69,669.13,2085.0
50,70.17,668.08,2103.0
51,70.76,668.35,2122.0
52,70.3,667.34,2139.0
53,71.1,667.52,2158.0
54,70.39,666.83,2175.0
55,71.14,666.66,2194.0
56,71.5,666.0,2210.0
57,69.64,666.3,2229.0
58,70.9,666.46,2249.0
59,71.16,665.34,2265.0
60,71.36,665.35,2281.0
61,71.32,664.82,2299.0
62,71.17,665.05,2319.0
63,70.44,664.71,2337.0
64,70.83,664.58,2354.0
65,70.6,664.38,2371.0
66,70.75,663.94,2388.0
67,71.52,663.47,2404.0
68,71.45,663.48,2421.0
69,70.94,663.91,2442.0
70,71.1,662.86,2458.0
71,71.28,662.45,2472.0
72,71.22,662.54,2488.0
73,71.34,662.54,2506.0
74,70.56,662.79,2525.0
75,71.37,662.45,2544.0
76,71.28,662.46,2563.0
77,71.03,662.28,2581.0
78,70.81,662.05,2597.0
79,71.69,662.26,2616.0
80,70.86,661.29,2630.0
81,71.43,661.58,2647.0
82,70.87,661.8,2664.0
83,71.19,661.57,2680.0
84,71.37,661.63,2700.0
85,70.88,660.71,2714.0
86,70.86,661.49,2734.0
87,70.9,661.34,2753.0
88,71.51,661.01,2770.0
89,71.49,660.54,2786.0
90,70.15,659.9,2798.0
91,71.56,660.85,2817.0
92,71.73,660.61,2834.0
93,71.15,660.29,2850.0
94,72.21,660.17,2866.0
95,70.66,660.17,2883.0
96,71.8,660.4,2902.0
97,70.86,659.38,2915.0
98,71.72,659.38,2929.0
99,71.19,659.91,2947.0
