epoch,training_acc,training_loss,L2
0,35.81,863.48,848.0
1,41.11,832.82,885.0
2,43.69,816.94,919.0
3,48.43,805.62,951.0
4,51.6,797.17,981.0
5,53.32,789.41,1009.0
6,54.04,781.87,1037.0
7,57.07,775.43,1064.0
8,57.48,769.01,1092.0
9,58.54,763.4,1120.0
10,59.9,757.56,1149.0
11,61.25,751.72,1177.0
12,61.84,746.86,1207.0
13,63.44,741.36,1234.0
14,62.21,736.32,1262.0
15,63.7,732.27,1291.0
16,64.05,727.38,1318.0
17,65.2,723.61,1346.0
18,65.91,718.71,1372.0
19,66.62,715.49,1399.0
20,66.45,710.96,1424.0
21,66.6,706.64,1449.0
22,67.37,704.17,1473.0
23,67.31,701.25,1497.0
24,68.4,699.03,1520.0
25,69.04,695.52,1542.0
26,67.8,693.09,1563.0
27,68.44,691.54,1586.0
28,68.79,689.23,1606.0
29,68.03,688.13,1627.0
30,68.11,686.87,1648.0
31,69.67,685.47,1668.0
32,69.29,683.85,1687.0
33,69.27,683.52,1706.0
34,69.26,683.08,1727.0
35,69.14,680.78,1744.0
36,68.69,680.27,1762.0
37,69.15,679.98,1782.0
38,69.08,679.63,1802.0
39,69.47,678.39,1821.0
40,69.6,677.22,1838.0
41,68.18,676.89,1857.0
42,69.03,676.66,1876.0
43,69.0,676.29,1895.0
44,69.06,674.65,1912.0
45,69.59,674.45,1930.0
46,69.14,673.97,1947.0
47,69.33,673.71,1966.0
48,69.06,673.23,1983.0
49,70.18,672.74,2002.0
50,69.5,671.93,2016.0
51,69.44,671.76,2034.0
52,70.06,670.96,2050.0
53,69.65,671.11,2067.0
54,68.99,670.67,2084.0
55,69.41,670.63,2101.0
56,69.6,670.48,2120.0
57,69.3,670.09,2137.0
58,70.36,669.47,2155.0
59,70.19,669.16,2171.0
60,70.41,668.95,2188.0
61,69.9,668.51,2203.0
62,69.92,668.13,2218.0
63,70.1,668.81,2238.0
64,69.96,668.34,2256.0
65,70.54,667.27,2269.0
66,70.65,667.28,2286.0
67,70.2,667.45,2303.0
68,70.0,666.81,2318.0
69,69.27,666.99,2335.0
70,69.85,666.49,2351.0
71,70.31,666.38,2365.0
72,70.2,666.66,2382.0
73,70.1,666.66,2402.0
74,70.77,666.08,2417.0
75,70.92,665.56,2433.0
76,69.62,665.81,2451.0
77,70.66,665.36,2465.0
78,71.1,664.74,2479.0
79,70.47,665.19,2496.0
80,70.34,664.84,2513.0
81,70.4,664.59,2529.0
82,70.64,664.37,2543.0
83,69.56,664.25,2560.0
84,70.59,664.28,2577.0
85,71.21,663.82,2593.0
86,70.02,663.59,2605.0
87,70.6,663.81,2623.0
88,70.38,663.69,2640.0
89,70.52,663.58,2656.0
90,71.13,663.9,2674.0
91,71.37,663.14,2689.0
92,71.15,662.79,2705.0
93,70.94,662.37,2718.0
94,70.28,662.79,2733.0
95,71.19,662.54,2747.0
96,70.86,663.06,2766.0
97,70.61,662.22,2779.0
98,70.34,662.58,2796.0
99,70.25,662.59,2814.0
