epoch,training_acc,training_loss,L2
0,34.61,861.55,853.0
1,43.07,828.26,892.0
2,44.78,812.07,925.0
3,50.85,802.6,957.0
4,51.57,792.5,987.0
5,53.33,783.69,1017.0
6,57.31,775.78,1047.0
7,58.62,770.33,1077.0
8,57.47,762.65,1106.0
9,61.85,756.63,1134.0
10,63.28,751.05,1164.0
11,64.41,745.64,1194.0
12,65.94,740.82,1223.0
13,66.45,736.84,1253.0
14,66.44,731.87,1284.0
15,66.82,727.45,1313.0
16,68.5,723.45,1342.0
17,68.13,718.8,1371.0
18,69.54,715.39,1400.0
19,69.98,712.22,1429.0
20,70.03,709.08,1457.0
21,70.77,705.09,1485.0
22,70.13,702.19,1513.0
23,70.98,698.96,1540.0
24,72.08,695.51,1566.0
25,71.66,692.56,1592.0
26,72.03,690.83,1617.0
27,71.88,688.69,1643.0
28,72.96,686.46,1667.0
29,72.53,683.63,1690.0
30,72.9,682.59,1713.0
31,72.37,680.98,1737.0
32,72.59,680.09,1761.0
33,72.56,678.02,1784.0
34,72.34,676.7,1804.0
35,72.32,675.55,1825.0
36,73.18,674.86,1847.0
37,72.74,673.38,1866.0
38,72.36,672.93,1887.0
39,72.58,672.13,1908.0
40,73.14,671.85,1930.0
41,73.16,670.6,1949.0
42,73.32,670.23,1969.0
43,73.11,669.38,1989.0
44,73.57,669.06,2008.0
45,73.08,668.67,2028.0
46,73.81,668.04,2047.0
47,72.95,667.24,2066.0
48,72.95,667.15,2086.0
49,73.13,667.13,2108.0
50,73.68,666.06,2124.0
51,73.16,666.34,2145.0
52,73.01,666.28,2166.0
53,73.9,665.65,2184.0
54,73.78,664.78,2201.0
55,73.85,665.09,2219.0
56,73.6,664.31,2237.0
57,73.17,665.33,2260.0
58,73.36,664.52,2281.0
59,72.92,663.47,2295.0
60,73.68,664.27,2316.0
61,73.62,663.21,2332.0
62,73.52,663.51,2352.0
63,73.67,662.74,2368.0
64,74.0,662.63,2386.0
65,73.51,662.86,2404.0
66,73.99,662.24,2420.0
67,72.75,662.22,2438.0
68,73.74,662.34,2457.0
69,73.62,662.22,2475.0
70,73.9,661.8,2492.0
71,74.18,661.76,2511.0
72,73.19,661.65,2530.0
73,73.33,661.35,2549.0
74,73.99,660.65,2563.0
75,72.51,661.07,2583.0
76,74.3,660.41,2598.0
77,73.33,660.54,2615.0
78,73.79,661.29,2637.0
79,74.0,660.45,2654.0
80,74.06,660.31,2671.0
81,74.54,659.94,2687.0
82,74.14,660.03,2706.0
83,74.16,659.94,2724.0
84,74.16,659.85,2742.0
85,73.9,659.75,2760.0
86,74.58,659.63,2777.0
87,74.22,659.01,2792.0
88,74.23,659.25,2809.0
89,73.71,659.62,2830.0
90,73.56,659.15,2847.0
91,73.91,658.67,2863.0
92,73.86,658.86,2882.0
93,74.26,658.85,2900.0
94,74.07,658.37,2916.0
95,73.95,658.31,2934.0
96,74.23,658.59,2952.0
97,74.03,657.87,2966.0
98,74.72,657.52,2977.0
99,74.11,658.2,2997.0
