epoch,training_acc,training_loss,L2
0,33.64,863.7,853.0
1,41.73,835.08,898.0
2,45.09,818.9,937.0
3,48.85,804.76,974.0
4,51.67,793.74,1007.0
5,52.88,785.5,1039.0
6,54.52,778.53,1071.0
7,56.78,771.89,1101.0
8,56.5,766.01,1132.0
9,58.98,759.28,1164.0
10,60.18,753.46,1195.0
11,62.11,748.15,1227.0
12,62.35,742.77,1258.0
13,63.97,737.25,1289.0
14,63.88,731.72,1321.0
15,65.99,727.97,1352.0
16,65.9,722.93,1383.0
17,66.84,717.78,1413.0
18,67.32,713.16,1443.0
19,68.04,708.68,1473.0
20,68.54,704.85,1501.0
21,68.48,701.1,1529.0
22,68.7,698.16,1556.0
23,68.77,694.98,1582.0
24,67.69,692.62,1607.0
25,68.78,690.25,1631.0
26,69.62,688.34,1656.0
27,69.69,686.06,1679.0
28,68.77,684.77,1702.0
29,69.07,684.59,1727.0
30,69.66,681.38,1747.0
31,69.76,680.44,1768.0
32,69.96,679.02,1789.0
33,69.99,678.36,1809.0
34,70.33,677.91,1832.0
35,70.31,676.88,1854.0
36,70.84,676.34,1876.0
37,70.54,674.57,1895.0
38,70.05,674.98,1916.0
39,70.34,674.1,1937.0
40,70.59,673.07,1958.0
41,70.51,672.22,1975.0
42,70.48,671.85,1996.0
43,70.81,671.39,2015.0
44,70.04,670.66,2036.0
45,70.74,670.67,2056.0
46,69.57,669.45,2073.0
47,70.58,669.42,2094.0
48,70.06,669.32,2114.0
49,70.68,668.49,2132.0
50,69.79,668.28,2152.0
51,69.76,668.05,2172.0
52,70.96,667.45,2189.0
53,71.2,667.58,2209.0
54,70.82,666.81,2228.0
55,71.15,666.53,2246.0
56,70.87,666.6,2266.0
57,71.74,665.9,2283.0
58,71.37,665.87,2300.0
59,71.57,665.68,2319.0
60,70.98,665.84,2340.0
61,70.74,665.07,2357.0
62,71.02,664.76,2374.0
63,70.17,664.49,2390.0
64,70.87,664.66,2409.0
65,71.24,664.76,2428.0
66,71.04,663.88,2445.0
67,70.98,664.04,2464.0
68,70.84,663.3,2478.0
69,71.13,663.53,2496.0
70,70.96,663.87,2517.0
71,70.87,663.6,2536.0
72,70.93,663.15,2555.0
73,70.81,662.76,2571.0
74,71.06,662.7,2586.0
75,71.68,663.42,2609.0
76,71.52,662.68,2627.0
77,71.61,662.56,2645.0
78,71.16,661.86,2659.0
79,70.14,661.91,2678.0
80,70.98,661.98,2696.0
81,71.17,661.52,2713.0
82,71.43,661.88,2732.0
83,71.07,661.28,2747.0
84,71.08,661.46,2766.0
85,71.13,661.52,2785.0
86,71.63,661.2,2803.0
87,71.67,660.68,2817.0
88,71.58,660.95,2834.0
89,71.56,660.5,2850.0
90,71.09,661.33,2873.0
91,71.07,661.27,2892.0
92,71.11,660.97,2911.0
93,71.46,660.67,2929.0
94,71.46,660.73,2946.0
95,71.49,660.14,2962.0
96,71.97,660.11,2977.0
97,71.37,659.71,2993.0
98,70.76,659.7,3008.0
99,72.0,660.32,3028.0
