epoch,training_acc,training_loss,L2
0,4.07,1795.49,853.0
1,4.54,1789.52,866.0
2,5.43,1786.04,878.0
3,5.9,1783.18,887.0
4,6.74,1781.48,897.0
5,7.07,1780.02,905.0
6,6.87,1778.85,913.0
7,7.22,1777.53,922.0
8,7.36,1776.23,930.0
9,8.08,1775.13,937.0
10,8.01,1774.06,944.0
11,8.44,1773.39,952.0
12,8.38,1771.94,959.0
13,8.48,1770.85,967.0
14,9.24,1769.81,975.0
15,8.91,1768.57,981.0
16,9.06,1767.7,988.0
17,9.32,1766.67,995.0
18,9.7,1765.4,1002.0
19,10.19,1764.19,1010.0
20,9.72,1763.16,1017.0
21,10.18,1761.81,1024.0
22,10.66,1760.85,1031.0
23,10.3,1759.58,1039.0
24,10.55,1758.34,1046.0
25,10.66,1757.29,1053.0
26,10.99,1756.12,1059.0
27,11.32,1755.74,1067.0
28,11.39,1754.07,1074.0
29,11.23,1752.86,1081.0
30,11.25,1752.1,1088.0
31,11.63,1751.47,1095.0
32,11.51,1750.36,1102.0
33,11.42,1749.76,1109.0
34,11.69,1748.48,1116.0
35,11.55,1748.3,1124.0
36,11.61,1747.07,1130.0
37,11.75,1746.2,1137.0
38,11.62,1745.69,1143.0
39,11.6,1745.24,1150.0
40,12.02,1743.92,1157.0
41,11.71,1743.58,1164.0
42,12.06,1743.1,1170.0
43,12.14,1742.41,1177.0
44,11.71,1741.65,1183.0
45,11.77,1740.97,1190.0
46,12.01,1740.34,1196.0
47,12.35,1739.53,1202.0
48,12.19,1738.91,1208.0
49,11.97,1737.97,1214.0
50,12.07,1737.68,1220.0
51,12.1,1737.44,1226.0
52,12.04,1737.25,1233.0
53,12.32,1736.63,1239.0
54,12.5,1735.65,1244.0
55,12.51,1735.75,1251.0
56,12.51,1735.63,1257.0
57,12.46,1735.5,1263.0
58,12.56,1734.56,1269.0
59,12.53,1734.13,1274.0
60,12.3,1733.41,1279.0
61,12.25,1733.22,1285.0
62,12.4,1733.44,1291.0
63,12.34,1733.22,1297.0
64,12.46,1732.34,1303.0
65,12.32,1731.68,1308.0
66,12.4,1731.66,1313.0
67,12.33,1730.77,1318.0
68,12.63,1730.84,1324.0
69,12.64,1730.02,1329.0
70,12.52,1730.17,1335.0
71,12.48,1730.05,1340.0
72,12.6,1729.15,1345.0
73,12.6,1729.55,1352.0
74,12.38,1728.48,1357.0
75,12.62,1728.26,1363.0
76,12.54,1727.42,1367.0
77,12.56,1727.08,1373.0
78,12.65,1726.53,1378.0
79,12.77,1725.81,1383.0
80,12.37,1725.8,1388.0
81,12.85,1725.11,1394.0
82,12.81,1724.68,1399.0
83,12.87,1724.54,1405.0
84,12.77,1724.1,1410.0
85,12.68,1723.68,1416.0
86,12.59,1723.39,1421.0
87,12.81,1722.59,1426.0
88,12.87,1722.25,1431.0
89,12.83,1722.04,1437.0
90,12.91,1721.25,1441.0
91,12.95,1721.58,1447.0
92,12.82,1721.36,1452.0
93,12.8,1720.78,1458.0
94,12.7,1721.07,1464.0
95,13.01,1720.47,1469.0
96,12.8,1720.1,1474.0
97,12.94,1719.52,1479.0
98,12.7,1718.77,1483.0
99,12.74,1718.8,1488.0
