epoch,training_acc,training_loss,L2
0,4.26,1795.06,858.0
1,5.24,1787.29,871.0
2,5.91,1782.94,888.0
3,7.35,1779.66,900.0
4,7.52,1776.14,910.0
5,7.98,1774.1,920.0
6,8.22,1771.52,929.0
7,8.88,1770.49,937.0
8,9.24,1768.99,946.0
9,8.93,1767.08,954.0
10,9.9,1765.0,963.0
11,10.65,1762.57,971.0
12,10.92,1759.97,981.0
13,11.0,1758.51,989.0
14,11.11,1756.91,997.0
15,11.91,1755.62,1006.0
16,12.25,1753.64,1014.0
17,11.96,1752.75,1022.0
18,12.45,1750.88,1030.0
19,12.76,1749.53,1038.0
20,12.87,1748.21,1046.0
21,12.93,1747.77,1054.0
22,13.3,1745.82,1062.0
23,13.12,1744.34,1069.0
24,13.3,1743.22,1078.0
25,13.87,1741.95,1086.0
26,13.62,1740.79,1094.0
27,14.09,1739.31,1102.0
28,14.14,1737.13,1109.0
29,14.27,1736.44,1118.0
30,14.16,1734.53,1125.0
31,14.78,1733.59,1133.0
32,14.45,1732.04,1140.0
33,14.79,1731.4,1148.0
34,14.99,1730.04,1156.0
35,14.74,1728.81,1164.0
36,14.72,1728.45,1172.0
37,15.02,1726.48,1180.0
38,14.85,1726.18,1188.0
39,14.93,1723.58,1195.0
40,15.12,1723.17,1203.0
41,15.05,1722.74,1211.0
42,15.09,1720.74,1218.0
43,15.15,1719.67,1225.0
44,15.19,1718.82,1233.0
45,15.5,1717.66,1240.0
46,15.29,1716.98,1246.0
47,15.65,1715.94,1253.0
48,15.29,1715.83,1260.0
49,15.1,1714.49,1266.0
50,15.63,1714.3,1273.0
51,15.32,1713.54,1280.0
52,15.26,1713.01,1287.0
53,15.68,1712.92,1294.0
54,15.79,1711.58,1300.0
55,15.78,1711.06,1307.0
56,15.46,1710.42,1314.0
57,16.15,1710.01,1320.0
58,15.52,1709.03,1326.0
59,16.01,1709.04,1333.0
60,15.79,1707.74,1339.0
61,16.15,1706.9,1345.0
62,16.05,1706.36,1352.0
63,16.03,1706.38,1358.0
64,16.06,1705.13,1365.0
65,16.27,1704.21,1370.0
66,15.8,1703.67,1376.0
67,16.07,1703.9,1383.0
68,16.15,1703.08,1389.0
69,16.29,1702.27,1395.0
70,16.27,1701.8,1401.0
71,16.29,1701.25,1407.0
72,16.31,1701.09,1413.0
73,16.34,1700.33,1418.0
74,16.69,1699.47,1424.0
75,16.52,1699.39,1430.0
76,16.03,1699.46,1436.0
77,16.36,1698.39,1442.0
78,16.17,1698.06,1448.0
79,16.5,1697.96,1454.0
80,16.56,1697.44,1460.0
81,16.72,1696.54,1466.0
82,16.64,1696.26,1472.0
83,16.64,1695.73,1477.0
84,16.87,1695.56,1483.0
85,16.93,1694.61,1488.0
86,16.79,1694.56,1494.0
87,16.93,1694.17,1500.0
88,16.81,1694.25,1507.0
89,16.84,1693.83,1513.0
90,16.73,1692.93,1519.0
91,16.98,1692.29,1524.0
92,16.96,1692.52,1530.0
93,17.13,1691.6,1535.0
94,16.91,1691.13,1541.0
95,16.75,1690.1,1548.0
96,17.24,1689.77,1554.0
97,16.94,1689.04,1559.0
98,17.27,1688.76,1565.0
99,17.03,1688.57,1572.0
