epoch,training_acc,training_loss,L2
0,3.54,1795.79,853.0
1,5.53,1788.46,869.0
2,7.67,1780.56,882.0
3,8.46,1776.11,894.0
4,9.61,1773.19,903.0
5,9.45,1770.64,912.0
6,9.51,1768.48,922.0
7,10.46,1767.3,930.0
8,10.25,1765.25,939.0
9,10.48,1764.32,947.0
10,10.87,1762.65,955.0
11,11.13,1760.89,963.0
12,10.72,1759.65,971.0
13,11.81,1758.35,980.0
14,11.84,1756.34,988.0
15,12.63,1755.27,996.0
16,12.57,1753.47,1005.0
17,12.71,1751.58,1014.0
18,12.55,1749.23,1023.0
19,13.36,1747.62,1031.0
20,13.33,1746.3,1040.0
21,13.48,1744.36,1048.0
22,13.65,1743.0,1056.0
23,14.04,1741.36,1064.0
24,14.36,1739.29,1073.0
25,13.91,1738.1,1081.0
26,14.15,1737.02,1090.0
27,14.16,1735.43,1097.0
28,14.53,1733.54,1105.0
29,14.58,1732.67,1114.0
30,14.49,1730.69,1121.0
31,14.96,1729.67,1129.0
32,14.54,1728.46,1137.0
33,15.11,1727.2,1144.0
34,15.28,1725.66,1151.0
35,15.29,1724.88,1159.0
36,15.5,1723.45,1166.0
37,15.43,1722.01,1173.0
38,15.55,1721.15,1180.0
39,15.46,1720.2,1187.0
40,15.75,1718.82,1194.0
41,15.32,1718.23,1200.0
42,15.71,1717.61,1208.0
43,15.44,1716.87,1214.0
44,15.71,1715.75,1221.0
45,15.87,1714.95,1227.0
46,15.84,1713.8,1233.0
47,15.61,1713.87,1240.0
48,15.78,1712.91,1247.0
49,15.71,1712.05,1254.0
50,15.97,1711.44,1260.0
51,15.62,1710.38,1266.0
52,16.06,1710.93,1272.0
53,15.87,1709.89,1279.0
54,15.96,1709.1,1284.0
55,15.95,1708.04,1290.0
56,15.76,1708.17,1296.0
57,16.07,1708.19,1302.0
58,16.25,1707.86,1309.0
59,15.94,1706.72,1314.0
60,16.39,1706.84,1320.0
61,16.03,1705.6,1326.0
62,15.96,1705.25,1331.0
63,16.11,1705.18,1337.0
64,16.29,1704.33,1342.0
65,16.41,1704.69,1349.0
66,16.36,1703.99,1354.0
67,16.25,1703.82,1360.0
68,16.26,1703.37,1366.0
69,16.11,1703.11,1372.0
70,16.09,1702.4,1377.0
71,16.33,1701.83,1382.0
72,15.83,1702.04,1389.0
73,16.65,1701.09,1394.0
74,16.24,1700.71,1399.0
75,16.51,1700.67,1405.0
76,16.51,1700.35,1410.0
77,16.52,1700.24,1416.0
78,16.1,1699.5,1421.0
79,16.42,1699.29,1427.0
80,16.54,1698.93,1432.0
81,16.37,1698.6,1438.0
82,16.02,1698.03,1443.0
83,16.34,1697.85,1448.0
84,16.44,1697.18,1453.0
85,16.51,1697.71,1459.0
86,16.59,1697.23,1465.0
87,16.66,1695.8,1469.0
88,16.51,1696.39,1475.0
89,16.58,1695.73,1480.0
90,16.57,1695.42,1485.0
91,16.44,1695.7,1492.0
92,16.58,1694.86,1497.0
93,16.48,1693.77,1502.0
94,16.52,1693.49,1506.0
95,16.76,1693.06,1511.0
96,16.7,1692.64,1516.0
97,16.78,1692.89,1522.0
98,17.1,1692.06,1526.0
99,16.87,1691.74,1531.0
